make,model,version,fuel,year,kms,power,shift,price,currency,location,latitude,longitude
KIA,Stonic,1.2 DPi 62kW (84CV) Concept,Gasolina,2021,59327.0,84.0,manual,16900,EUR,Sant Feliu de Llobregat,41.3812851,2.0446381
KIA,Stonic,1.6 CRDi VGT 81kW (110CV) Tech Eco-Dynam,Diésel,2018,100111.0,110.0,manual,13990,EUR,Donostia-San Sebastián,43.3224219,-1.9838889
KIA,Stonic,1.0 T-GDi 88kW (120CV) Tech DCT,Gasolina,2018,27447.0,120.0,automatic,20990,EUR,Vilafranca del Penedès,41.3463825,1.6995213
KIA,Stonic,1.0 T-GDi 74kW (100CV) Drive,Gasolina,2020,48355.0,100.0,manual,16990,EUR,Donostia-San Sebastián,43.3224219,-1.9838889
KIA,Stonic,1.0 T-GDI MHEV IMT DRIVE 100CV 5P,Gasolina,2021,37892.0,100.0,manual,19200,EUR,Málaga,36.7213028,-4.4216366
KIA,Stonic,1.0 T-GDI 74KW MHEV IMT DRIVE 100 5P,Gasolina,2021,39642.0,100.0,manual,22000,EUR,Arriaga,16.254951249999998,-93.89498812393427
KIA,Stonic,1.0 T-GDI 88KW TECH 120 5P,Gasolina,2019,11522.0,120.0,manual,20450,EUR,Madrid,40.4167047,-3.7035825
KIA,Stonic,MHEV 1.0 T-GDi 100 Drive 5p ISG,Gasolina,2021,42197.0,100.0,manual,18800,EUR,Sant Fruitós de Bages,41.7532735,1.8749418
KIA,Stonic,1.2 DPI CONCEPT 84 5P,Gasolina,2022,10.0,84.0,manual,19990,EUR,Arriaga,16.254951249999998,-93.89498812393427
KIA,Sportage,1.6 GDi 132 Concept 5p ISG,Gasolina,2021,8600.0,132.0,manual,21990,EUR,Sedaví,39.4247119,-0.3834581
KIA,Sportage,1.7 CRDI 115CV Business Eco. 4x2,Diésel,2018,46000.0,115.0,manual,17900,EUR,Arroyo de La Miel,36.1288814,-5.4705718
KIA,Sportage,1.7 CRDi VGT 141 Drive Eco-Dynamics 5p ISG DCT,Diésel,2017,72000.0,141.0,automatic,19900,EUR,Arroyo de La Miel,36.1288814,-5.4705718
KIA,Sportage,1.6 GDI Active 2WD,Gasolina,2014,128000.0,135.0,manual,13990,EUR,El Villar,39.7337011,-0.8273481
KIA,Sportage,1.6 GDI Concept 4x2 99 kW (135 CV),Gasolina,2015,100831.0,135.0,manual,14850,EUR,Mercado Parque Corredor del Henares,40.351358000000005,-3.8181138934596097
KIA,Sportage,1.6 MHEV Business 85kW (115CV) 4x2,Diésel,2020,99492.0,115.0,manual,20790,EUR,Madrid,40.4167047,-3.7035825
KIA,Sportage,1.7 CRDi VGT Eco-Dynamics x-Tech17 4x2 85 kW (115 CV),Diésel,2017,72621.0,115.0,manual,18750,EUR,Vigo,42.2376602,-8.7247205
Lexus,NX,300h 2.5 197 Business 2WD 5p S/S CVT,Eléctrico,2019,32000.0,197.0,automatic,32400,EUR,Arroyo de La Miel,36.1288814,-5.4705718
Lexus,NX,2.5 300h Business Navigation 2WD,Diésel,2018,115146.0,197.0,automatic,27990,EUR,Madrid,40.4167047,-3.7035825
Lexus,NX,2.5 300h Corporate 2WD + Navibox,Diésel,2016,92154.0,197.0,automatic,20990,EUR,Vigo,42.2376602,-8.7247205
Lexus,NX,300h 2.5 197 Executive 4WD 5p CVT,Gasolina,2016,65005.0,197.0,automatic,28750,EUR,Palafrugell,41.9183618,3.1619905
Lexus,NX,300h F Sport 4WD 145 kW (197 CV),Eléctrico,2018,62000.0,197.0,automatic,33100,EUR,Parla,40.2373952,-3.7718902
Lexus,NX,2.5 300h Business 2WD,Diésel,2017,95385.0,197.0,automatic,24490,EUR,Donostia-San Sebastián,43.3224219,-1.9838889
Lexus,NX,300h Executive 4WD + Navibox 145 kW (197 CV),Eléctrico,2017,54466.0,197.0,automatic,33450,EUR,Madrid,40.4167047,-3.7035825
Lexus,RX,450h 3.5 299 Luxury 5p,Eléctrico,2009,187500.0,299.0,automatic,16900,EUR,Málaga,36.7213028,-4.4216366
Lexus,RX,450h Executive 230 kW (313 CV),Eléctrico,2020,15000.0,313.0,automatic,53990,EUR,Las Rozas de Madrid,40.4933095,-3.8758396
Lexus,RX,450h,Eléctrico,2016,73381.0,313.0,automatic,44990,EUR,Lebrija,36.9193102,-6.0764057
Lexus,RX,450h Business Plus 230 kW (313 CV),Eléctrico,2018,87629.0,313.0,automatic,43450,EUR,Sevilla,37.3886303,-5.9953403
Lexus,RX,450h 3.5 V6 313 Executive Tecno 5p S/S CVT,Eléctrico,2017,56000.0,313.0,automatic,44300,EUR,Barcelona,41.3828939,2.1774322
Lexus,RX,400h President Híbrido 200 kW (272 CV),Eléctrico,2010,200000.0,272.0,automatic,17990,EUR,Madrid,40.4167047,-3.7035825
Lexus,RX,450h F Sport,Diésel,2016,132000.0,313.0,automatic,25990,EUR,Collado Villalba,40.6431496,-3.9930128
Lexus,RX,450h Hybrid,Diésel,2013,146200.0,299.0,automatic,18990,EUR,Algeciras,36.1311725,-5.4473991
Lexus,GS,300h Executive 164 kW (223 CV),Eléctrico,2017,34678.0,223.0,automatic,31400,EUR,Parla,40.2373952,-3.7718902
Lexus,IS,220d 2.2 177 Luxury 4p,Diésel,2007,150000.0,177.0,manual,5950,EUR,Torrefarrera,41.6735377,0.6066894
Lexus,IS,200 2.0 155 Premium 4p Aut.,Gasolina,2003,187000.0,155.0,automatic,4900,EUR,Arroyomolinos,39.1855991,-6.1630632
Lexus,IS,2.5 300h Executive,Diésel,2016,71696.0,223.0,automatic,22890,EUR,Madrid,40.4167047,-3.7035825
Lexus,IS,IS 2.5 300h Luxury 223CV,Diésel,2016,76054.0,223.0,automatic,23100,EUR,Almería,36.8414197,-2.4628135
Lexus,IS,220d 2.2 177 President 4p,Diésel,2008,74000.0,177.0,manual,8990,EUR,Fornells de la Selva,41.9319675,2.8090343
Lexus,IS,300h Hybrid,Diésel,2014,152000.0,150.0,automatic,18495,EUR,Carretera de Cobeña,40.5729103,-3.5091665
Mitsubishi,Eclipse Cross,150T Motion CVT,Gasolina,2019,37850.0,163.0,automatic,23990,EUR,Sevilla,37.3886303,-5.9953403
Mitsubishi,Eclipse Cross,Kaiteki 4WD,Diésel,2022,6013.0,98.0,automatic,30790,EUR,Sevilla,37.3886303,-5.9953403
Mitsubishi,Outlander,220 DI-D Kaiteki Auto 4WD,Diésel,2017,130518.0,150.0,automatic,19990,EUR,Madrid,40.4167047,-3.7035825
Mitsubishi,Outlander,2.0 DI-D 140 Kaiteki 5p,Diésel,2007,137350.0,140.0,manual,7900,EUR,Cornella de Llobregat,41.355724,2.0706225
Mitsubishi,Outlander,MPI Motion 2WD,Gasolina,2016,72324.0,150.0,automatic,18799,EUR,Barcelona,41.3828939,2.1774322
Mitsubishi,Outlander,200 MPI Motion 2WD CVT 110 kW (150 CV),Gasolina,2016,81000.0,150.0,automatic,17490,EUR,Fuenlabrada,40.282476,-3.7923422
Mitsubishi,Outlander,Motion 2WD,Diésel,2014,114341.0,150.0,manual,16290,EUR,Gijón,43.5449422,-5.66275
Mitsubishi,Outlander,2.4 PHEV KAITEKI AUTO 4WD 5P,Diésel,2020,21353.0,224.0,automatic,37990,EUR,Sevilla,37.3886303,-5.9953403
Mitsubishi,Lancer,2.0 DI-D 140 Instyle 4p NM,Diésel,2010,115000.0,140.0,manual,7490,EUR,Valencia,39.4697065,-0.3763353
Mitsubishi,Space Star,1.2 MPI Kaiteki,Gasolina,2021,21053.0,71.0,manual,12799,EUR,Madrid,40.4167047,-3.7035825
Mitsubishi,Space Star,120 MPI 80 Motion 5p S/S,Gasolina,2016,13500.0,80.0,manual,11490,EUR,Barcelona,41.3828939,2.1774322
Mitsubishi,Space Star,120 MPI Motion,Gasolina,2019,95520.0,80.0,manual,9900,EUR,Molino de La Hoz,40.538567099999995,-3.934225785450224
Mitsubishi,Space Star,120 MPI Motion 59 kW (80 CV),Gasolina,2019,97698.0,80.0,manual,10750,EUR,Tortosa,40.8110158,0.5209333
Mitsubishi,L 200,Doble Cab. 2.5 TD 115 Instyle 4x4 4p,Diésel,2005,256000.0,115.0,manual,8499,EUR,Las Navas del Marqués,40.6038003,-4.3278957
Mitsubishi,L 200,Doble Cab. 250 DI-D 154 M-Pro 4p AS&G,Diésel,2015,215000.0,154.0,manual,18900,EUR,Reus,41.1555564,1.1076133
Mitsubishi,L 200,Doble Cab. 250 DI-D 154 Motion 4p AS&G,Diésel,2018,70000.0,154.0,manual,25500,EUR,Úbeda,38.0111398,-3.3719098
Mitsubishi,L 200,Doble Cab. 2.5 DI-D 136 Intense 4p,Diésel,2009,249000.0,136.0,manual,11499,EUR,Las Navas del Marqués,40.6038003,-4.3278957
Nissan,Primera,1.6 109 Acenta 5p,Gasolina,2004,161000.0,109.0,manual,2790,EUR,Fuenlabrada,40.282476,-3.7923422
Nissan,Primera,1.9 dCi 120 Acenta 5p,Diésel,2005,170000.0,120.0,manual,2800,EUR,Terrassa,41.5629623,2.0100492
Nissan,NV300,Mixta 6 2.0dCi 81kW L1H1 1T Optima - 4 P (2016),Diésel,2016,117852.0,110.0,manual,17990,EUR,Vigo,42.2376602,-8.7247205
Nissan,NV300,Combi 1t 1.6 dCi 120 L1H1 Comfort 5p 9plz,Diésel,2018,74000.0,125.0,manual,23900,EUR,Torrejón de Ardoz,40.4587767,-3.4793343
Nissan,NV300,1.6 DCI 120 CV 4 PUERTAS,Diésel,2018,150248.0,120.0,manual,16100,EUR,Vigo,42.2376602,-8.7247205
Nissan,NV300,Furgón 1t 1.6 dCi 125 L1H1 Basic 5p P. Izq. Deslizante S/S,Diésel,2016,7600.0,125.0,manual,22500,EUR,Ourense,42.1968459,-7.6114105
Nissan,NV300,Furgón 1.2t 1.6 dCi 120 L1H1 Basic 4p P. NConnect,Diésel,2020,50000.0,120.0,manual,22990,EUR,Parets del Vallès,41.5729887,2.2329289
Nissan,NV300,Furgón 1.2t 1.6 dCi 145 L2H1 Comfort 5p P. Izq. Deslizante S/S,Diésel,2017,236000.0,145.0,manual,16799,EUR,Igualada,41.5790182,1.617346
Nissan,NV400,"L3H3 3,5T 2.3dCi EU6 96kW FWD COMFORT",Diésel,2019,66967.0,131.0,manual,27490,EUR,Algete,40.5961652,-3.4974246
Nissan,NV400,2.3 DCI 145 CV L1 H1 ADAPTADA A PMR,Diésel,2018,30505.0,145.0,manual,27500,EUR,Perillo,43.3324589,-8.373683
Nissan,NV400,"Furgón 3,5T 2.3 dCi 125 L2H2 Basic FWD 4p",Diésel,2013,235178.0,125.0,manual,13500,EUR,Murcia,37.9923795,-1.1305431
Nissan,NV400,"Furgón 3,5T 2.3 dCi 130 L2H2 Comfort FWD 4p",Diésel,2017,229265.0,130.0,manual,33900,EUR,Lliça de Vall,41.5915542,2.2422403
Nissan,NV400,"Furgón 3,3T 2.3 dCi 130 L1H2 Comfort FWD 4p",Diésel,2018,150000.0,130.0,manual,17400,EUR,Pamplona/Iruña,42.8182536,-1.6440304
Nissan,NV400,"L2H3 3,5T 2.3dCi 99kW FWD Optima",Diésel,2021,38609.0,135.0,manual,25490,EUR,Collado Villalba,40.6431496,-3.9930128
Nissan,NV400,"Furgón 3,5T 2.3 dCi 130 L3H2 Comfort RWD 4p",Diésel,2018,174500.0,130.0,manual,18995,EUR,Sabadell,41.5102802,2.112326355168393
Nissan,NV400,"Ch. Cab. 3,5T 2.3 dCi 165 L3H1 Comfort RWD 2p S/S",Diésel,2018,159000.0,165.0,manual,21990,EUR,Parets del Vallès,41.5729887,2.2329289
Nissan,NV400,"Furgón 3,5T 2.3 dCi 130 L3H2 Comfort FWD 4p",Diésel,2018,169000.0,130.0,manual,19990,EUR,Sant Quirze del Vallès,41.530143,2.0820052
Nissan,NV400,2.3 DCI 130 CV L2 H2 CON TRAMPILLA,Diésel,2017,103934.0,130.0,manual,20400,EUR,Perillo,43.3324589,-8.373683
Nissan,NV400,"Furgón 3,5T 2.3 dCi 150 L3H2 Comfort FWD Single Wheel 6plz 4p",Diésel,2012,219900.0,145.0,manual,15800,EUR,Coiros de Arriba,43.2508577,-8.164709
Nissan,NV400,"Furgón 3,5T 2.3 dCi 130 L3H2 Comfort FWD 4p",Diésel,2017,167000.0,130.0,manual,15990,EUR,Parets del Vallès,41.5729887,2.2329289
Nissan,Pulsar,DIG-T 190 N-Connecta 140 kW (190 CV),Gasolina,2016,79494.0,190.0,manual,13570,EUR,Murcia,37.9923795,-1.1305431
Nissan,Pulsar,1.2 DIG-T 115 Acenta 5p S/S,Gasolina,2015,86147.0,115.0,manual,11400,EUR,Málaga,36.7213028,-4.4216366
Nissan,Pulsar,1.5dCi TEKNA,Diésel,2016,114896.0,110.0,manual,11490,EUR,Bilbao,43.2630018,-2.9350039
Nissan,Pulsar,dCi EU6 81 kW (110 CV) TEKNA,Diésel,2017,99876.0,110.0,manual,11990,EUR,Sevilla,37.3886303,-5.9953403
Nissan,Pulsar,1.5 N-Connecta,Diésel,2017,147077.0,110.0,manual,11299,EUR,Madrid,40.4167047,-3.7035825
Nissan,Pulsar,1.5dCi 110CV ACENTA,Diésel,2015,153195.0,110.0,manual,8990,EUR,Almería,36.8414197,-2.4628135
Nissan,Pulsar,DIG-T EU6 85 kW (115 CV) XTRONIC ACENTA,Gasolina,2017,53164.0,115.0,automatic,16990,EUR,Vilafranca del Penedès,41.3463825,1.6995213
Nissan,X-Trail,1.7 dCi 150 Tekna 4x4-i 5p 7plz S/S,Diésel,2019,109000.0,150.0,manual,26490,EUR,Cornella de Llobregat,41.355724,2.0706225
Nissan,X-Trail,5P DIG-T 120 kW (160 CV) E6D DCT N-CONN.,Gasolina,2020,95842.0,160.0,automatic,21990,EUR,Madrid,40.4167047,-3.7035825
Nissan,X-Trail,Acenta 1.6 DCI 130cv 6 vel. *2016* *Única propietaria* *Revisiones en Nissan* *Nacional*,Diésel,2016,246000.0,130.0,manual,12990,EUR,Madrid,40.4167047,-3.7035825
Nissan,Navara,4X4 Doble Cabina Comfort - 4 P,Diésel,2016,70877.0,163.0,manual,23990,EUR,Murcia,37.9923795,-1.1305431
Nissan,X-Trail,2.0 dCi 150 LE 5p,Diésel,2008,236932.0,150.0,manual,7500,EUR,Murcia,37.9923795,-1.1305431
Nissan,X-Trail,X-Trail 1.3 DIG-T Tekna 4x2 DCT,Gasolina,2021,12800.0,160.0,manual,30900,EUR,Manresa,41.7288939,1.8286765
Nissan,X-Trail,5 Pl. DIG-T 120 kW (163 CV) N-CONNECTA,Gasolina,2018,110000.0,163.0,manual,18990,EUR,Vigo,42.2376602,-8.7247205
Nissan,X-Trail,5P dCi 110 kW (150 CV) E6D CVT N-CONNE.,Diésel,2019,87494.0,150.0,automatic,22990,EUR,Sevilla,37.3886303,-5.9953403
Nissan,Navara,King Cab XE 4X4,Diésel,2015,147292.0,190.0,manual,16990,EUR,Sant Boi de Llobregat,41.3459033,2.0413673
Nissan,Navara,2.3 dCi 160CV Visia Doble Cabina 4X4,Diésel,2016,78678.0,160.0,manual,22990,EUR,Murcia,37.9923795,-1.1305431
Nissan,Navara,PickUp 2.3 dCi Doble Cabina N-Connecta Off Roader 118 kW (160 CV),Diésel,2018,140554.0,160.0,manual,25990,EUR,Leganés,40.3281942,-3.76527
Nissan,NV250,4pl 1.5dCi 70 kW 95 CV L2H1 COMFORT 4p.,Diésel,2021,98965.0,95.0,manual,14990,EUR,Òrrius,41.5551821,2.3549387
Nissan,Terrano,2.7 TDI 125 Comfort Plus 5p,Diésel,2005,360000.0,125.0,manual,5900,EUR,Linares,38.0931247,-3.6357207
Nissan,NV200,Furgón 1.5 dCi 90 Basic 5p,Diésel,2017,90000.0,90.0,manual,13700,EUR,Calonge,39.4007378,3.2039972
Nissan,NV200,Furgón 1.5 dCi 90 Basic 5p Portón,Diésel,2018,95000.0,90.0,manual,10999,EUR,Daganzo de Arriba,40.5451953,-3.45785
Nissan,NV200,Combi5 1.5 dCi 90 Comfort 5p,Diésel,2016,200000.0,90.0,manual,10900,EUR,Burgos,42.343926,-3.696977
Nissan,NV200,M20M 1.5DCI 90CV COMFORT COMBI 5 / CÁMARA VISIÓN / DOBLE PUERTA,Diésel,2018,254243.0,90.0,manual,12600,EUR,Sant Vicenç dels Horts,41.3934193,2.0099482
Nissan,NV200,E-200 40KWH COMFORT,Eléctrico,2018,33991.0,110.0,manual,20500,EUR,Vigo,42.2376602,-8.7247205
Nissan,NV200,1.5 DCI COMFORT 90 FURGON,Diésel,2019,115000.0,90.0,manual,14636,EUR,Montcada i Reixac,41.4823115,2.1869985
Nissan,Cabstar,Ch. Cab. E95.32 2.7D 95 DEE2400 2p,Diésel,2001,190000.0,95.0,manual,5300,EUR,Torrefarrera,41.6735377,0.6066894
Nissan,Terrano II,2.7 TDI 125 Comfort 5p,Gasolina,1999,172605.0,125.0,manual,5999,EUR,Móstoles,40.3238525,-3.8649214
Nissan,Juke,1.2 DIG-T 115 Acenta 4x2 5p S/S,Gasolina,2015,101505.0,115.0,manual,11800,EUR,Beade,42.3292437,-8.1276551
Nissan,Juke,1.5 dCi 110 Acenta 5p S/S,Diésel,2019,63600.0,110.0,manual,16490,EUR,Campamento,7.07754205,-75.29439599536364
Nissan,Juke,1.5 dCi 110 N-Connecta 5p S/S,Diésel,2019,81095.0,110.0,manual,16700,EUR,Antequera,37.0183652,-4.5596649
Nissan,Juke,DIG-T 84 kW (114 CV) 6M/T Acenta,Gasolina,2022,8794.0,114.0,manual,22890,EUR,Madrid,40.4167047,-3.7035825
Nissan,Juke,DIG-T 84 kW (114 CV) 6M/T Acenta,Gasolina,2022,13089.0,114.0,manual,22890,EUR,Madrid,40.4167047,-3.7035825
Nissan,Juke,DIG-T 84 kW (114 CV) 6M/T Acenta,Gasolina,2022,5267.0,114.0,manual,22890,EUR,Madrid,40.4167047,-3.7035825
Nissan,Juke,DIG-T 84 kW (114 CV) 6M/T Acenta,Gasolina,2022,9021.0,114.0,manual,22890,EUR,Madrid,40.4167047,-3.7035825
Nissan,Juke,DIG-T 84 kW (114 CV) 6M/T Acenta,Gasolina,2022,18345.0,114.0,manual,22890,EUR,Madrid,40.4167047,-3.7035825
Nissan,Juke,1.5 dCi TEKNA,Diésel,2016,69622.0,110.0,manual,12990,EUR,Castellón,40.25185675,-0.06150521083301791
Nissan,Juke,EU6 Visia,Gasolina,2017,50098.0,95.0,manual,13899,EUR,Madrid,40.4167047,-3.7035825
Nissan,Juke,dCi 110 Tekna 4x2 81 kW (110 CV),Diésel,2017,64285.0,110.0,manual,16962,EUR,Mercado Parque Corredor del Henares,40.351358000000005,-3.8181138934596097
Nissan,Juke,DIG-T 84 kW (114 CV) 6M/T Acenta,Gasolina,2022,7529.0,114.0,manual,22890,EUR,Madrid,40.4167047,-3.7035825
Nissan,Note,1.5 dCi 103 Tekna 5p,Diésel,2010,280000.0,103.0,manual,3300,EUR,Terrassa,41.5629623,2.0100492
Nissan,Note,5p. 1.5dCi 90CV Tekna Premium,Diésel,2014,148675.0,90.0,manual,8990,EUR,Barrio Peral,-33.0396093,-71.6294479
Nissan,Note,5P. 1.4G 88CV ACENTA PLUS,Gasolina,2011,81000.0,88.0,manual,7990,EUR,San Bizenti-Barakaldo,43.2956008,-2.9957543
Nissan,Pathfinder,2.5 dCi 171 SE 5p,Diésel,2010,161467.00967741935,171.0,manual,10490,EUR,Barcelona,41.3828939,2.1774322
Nissan,Townstar,5 plazas 1.3G 96kW L1 N-Connecta,Gasolina,2022,758.0,130.0,manual,27300,EUR,Sant Boi de Llobregat,41.3459033,2.0413673
Nissan,Atleon,140.8,Diésel,2001,220000.0,140.0,manual,12900,EUR,Baza,37.4888637,-2.7709805
Nissan,Atleon,Camión 35.15/1 Comfort 2p,Diésel,2008,649000.0,150.0,manual,6950,EUR,Viladecans,41.3163083,2.0156034
Nissan,Micra,1.4 82 Blue 5p,Gasolina,2002,123375.0,82.0,automatic,1990,EUR,Madrid,40.4167047,-3.7035825
Nissan,Micra,IG-T 74 kW (100 CV) E6D N-Connecta,Gasolina,2020,55560.0,100.0,manual,13490,EUR,Vigo,42.2376602,-8.7247205
Nissan,Micra,Acenta 1.2G 80cv. *2015* *126.000 km* *Nacional* *131€/mes*,Gasolina,2015,126000.0,80.0,manual,7500,EUR,Madrid,40.4167047,-3.7035825
Nissan,Leaf,Electric 40kWh 150 Tekna 5p Aut.,Eléctrico,2019,44000.0,150.0,automatic,18900,EUR,Cornella de Llobregat,41.355724,2.0706225
Nissan,Leaf,40kWh N-Connecta 110 kW (150 CV),Eléctrico,2018,73060.0,150.0,automatic,21620,EUR,Mercado Parque Corredor del Henares,40.351358000000005,-3.8181138934596097
Nissan,Leaf,40KWH ACENTA,Eléctrico,2018,67000.0,150.0,manual,21890,EUR,Leganés,40.3281942,-3.76527
Nissan,Leaf,N-Connecta,Eléctrico,2018,123001.0,150.0,automatic,18790,EUR,Agirre-Aperribai,43.2393019,-2.8715576
Renault,Scenic,1.5 dCi 105 Emotion 5p,Diésel,2008,250.0,105.0,manual,1190,EUR,Pontevedra,42.6075172,-8.4714942
Renault,Scenic,1.6 16v 110 Expression 5p,Gasolina,2007,151000.0,110.0,manual,4995,EUR,Bonavista,48.6541763,-53.110338
Renault,Scenic,1.5 dCi 105 Emotion 5p,Diésel,2009,181000.0,105.0,manual,6999,EUR,El Cigarral,39.9924416,-4.7323869
Renault,Scenic,1.5 dCi 105 eco2 Privilege 5p E4,Diésel,2007,235000.0,105.0,manual,2690,EUR,Camping Costa Blanca,38.435529,-0.38837630224229563
Renault,Scenic,1.3 TCe 140 Zen Energy 5p S/S,Gasolina,2018,106000.0,140.0,manual,18500,EUR,Alcalá de Henares,40.4818396,-3.3644973
Renault,Scenic,1.5 dCi 95 Life Energy 5p S/S,Diésel,2018,229000.0,95.0,manual,12900,EUR,Puerto Lumbreras,37.5635045,-1.8076233
Renault,Scenic,1.5 dCi 110 Dynamique 5p,Diésel,2011,128592.0,110.0,manual,8900,EUR,Cieza,43.2230443,-4.124873387159046
Renault,Scenic,1.9 dCi 105 Century 5p SL,Diésel,2003,222405.0,105.0,manual,1450,EUR,Madrid,40.4167047,-3.7035825
Renault,Koleos,2.0 DCI Initiale Paris X-Tronic 175cv 4wd 5p,Diésel,2019,116065.0,175.0,automatic,21650,EUR,Los Negrales,40.6331233,-4.0220141
Renault,Koleos,"2.0dCi 150CV FAP 4x2 Expression, 150cv, 5p",Diésel,2010,162000.0,150.0,manual,8500,EUR,Cardedeu,41.6385167,2.3558408
Renault,Captur,Renault Captur LIMITED TCE 90CV,Gasolina,2019,72421.31909982688,90.0,manual,15490,EUR,Madrid,40.4167047,-3.7035825
Renault,Captur,0.9 TCe 90 eco² Intens Energy 5p S/S,Diésel,2018,65005.0,90.0,manual,12900,EUR,Cieza,43.2230443,-4.124873387159046
Renault,Captur,Intens Energy dCi 66kW (90CV) eco2,Diésel,2018,199468.0,90.0,manual,10875,EUR,Valencia,39.4697065,-0.3763353
Renault,Kangoo,Furgón 1.5 dCi 75 Profesional Compact 4p,Diésel,2016,173804.0,75.0,manual,8750,EUR,Canals,43.8525,1.2927778
Renault,Captur,Zen Energy dCi 90 Ecoleader Euro 6,Diésel,2016,50212.0,90.0,manual,12990,EUR,Vigo,42.2376602,-8.7247205
Renault,Arkana,1.6 E-TECH R.S.LINE FAST TRACK 105KW 5P,Eléctrico,2021,5500.0,145.0,automatic,32490,EUR,Burgos,42.343926,-3.696977
Renault,Arkana,RS Line TCe 103 kW (140 CV) EDC Microhíbrido,Gasolina,2021,30440.0,140.0,automatic,30992,EUR,Puerto de Sagunto,39.6699383,-0.22537531804548736
Renault,Arkana,1.3 TCe R.S. Line EDC mild hybrid -SS,Diésel,2021,24883.0,140.0,automatic,28799,EUR,Barcelona,41.3828939,2.1774322
Renault,Arkana,Zen TCe 103kW(140CV) EDC MicroHíbrido-SS,Diésel,2021,19995.0,140.0,automatic,26490,EUR,Murcia,37.9923795,-1.1305431
Renault,Arkana,full hyb. 105kW(145CV),Diésel,2022,12.0,145.0,automatic,34490,EUR,Lebrija,36.9193102,-6.0764057
Renault,Arkana,full hyb. 105kW(145CV),Diésel,2022,11.0,145.0,automatic,34490,EUR,Lebrija,36.9193102,-6.0764057
Renault,Arkana,Zen TCe 103kW140CV,Diésel,2021,12376.0,140.0,automatic,27499,EUR,Barcelona,41.3828939,2.1774322
Renault,Arkana,E-Tech 1.6 TCe 145 RS Line 5p S/S CVT,Eléctrico,2022,5421.0,145.0,automatic,31990,EUR,Sant Boi de Llobregat,41.3459033,2.0413673
Renault,Arkana,RS Line TCe 103kW(140CV) EDC MicroH.-SS,Diésel,2021,19995.0,140.0,automatic,27490,EUR,Vigo,42.2376602,-8.7247205
Renault,Arkana,1.3 TCe Zen EDC 103kW Zen,Gasolina,2021,18317.0,140.0,automatic,30440,EUR,Esplugues de Llobregat,41.3776796,2.0899722
Renault,Arkana,1.3 TCe Zen EDC 103kW Zen,Gasolina,2021,12966.0,140.0,automatic,29440,EUR,Esplugues de Llobregat,41.3776796,2.0899722
Renault,Arkana,1.3 TCe R.S. Line EDC 103kW R.S. Line,Gasolina,2021,13900.0,140.0,automatic,30969,EUR,Esplugues de Llobregat,41.3776796,2.0899722
Renault,Master,Furgón 3.5T 2.5 dCi 100 MH 4p,Diésel,2004,274000.0,100.0,manual,2900,EUR,Poligono Industrial Aimayr,40.23141915,-3.634621122396264
Renault,Master,Renault Master Furgón T L2H2 3300 dCi  110CV,Diésel,2019,90603.0,110.0,manual,24290,EUR,Antequera,37.0183652,-4.5596649
Renault,Master,Renault Master Chasis Cabina Diesel Master Gran Volumen Energy B,Diésel,2020,105000.0,145.0,manual,36290,EUR,Antequera,37.0183652,-4.5596649
Renault,Master,2.3 DCI 3500 L3 H2 110 FURGON,Diésel,2019,148000.0,110.0,manual,18942,EUR,Montcada i Reixac,41.4823115,2.1869985
Renault,Grand Scenic,Zen Energy dCi 96kW (130CV),Diésel,2018,148947.0,130.0,manual,16990,EUR,Almería,36.8414197,-2.4628135
Renault,Kadjar,1.2 TCe 130 Zen Energy 5p S/S,Gasolina,2018,24672.0,132.0,manual,21500,EUR,Marbella,36.508976,-4.88562
Renault,Kadjar,1.3 TCe 140 Limited 5p S/S MY18,Gasolina,2018,65000.0,140.0,manual,18999,EUR,Alcalá de Guadaíra,37.3397709,-5.8408396
Renault,Kadjar,1.5 dCi 110 Intens Energy 5p,Diésel,2016,158000.0,110.0,manual,13800,EUR,Úbeda,38.0111398,-3.3719098
Renault,Kadjar,Zen Energy TCe 130,Gasolina,2015,25000.0,130.0,manual,15990,EUR,Almería,36.8414197,-2.4628135
Renault,Kadjar,1.2 TCe 130 Zen Energy 5p S/S,Gasolina,2018,77000.0,132.0,manual,17900,EUR,Alcorisa,40.8915823,-0.3822033
Renault,Kadjar,Intens GPF TCe 103kW (140CV),Gasolina,2019,89110.0,140.0,manual,18600,EUR,Rivas Vaciamadrid,40.3536054,-3.5310879
Renault,Kadjar,Black Edition GPF TCe 117kW (160CV),Gasolina,2019,79713.0,160.0,manual,20490,EUR,Madrid,40.4167047,-3.7035825
Renault,Kadjar,Zen Energy TCe 97kW (130CV),Gasolina,2017,87159.0,130.0,manual,14890,EUR,Málaga,36.7213028,-4.4216366
Renault,Kadjar,Intens TCe 103 kW (140 CV) GPF EDC,Gasolina,2019,99829.0,140.0,automatic,17990,EUR,Alcalá de Guadaíra,37.3397709,-5.8408396
Renault,Kadjar,1.6 dCi 130 Zen Energy 5p,Diésel,2016,66332.0,130.0,manual,17450,EUR,Móstoles,40.3238525,-3.8649214
Renault,Kadjar,1.3 TCe 140 Limited 5p S/S MY18,Gasolina,2019,27000.0,140.0,manual,20400,EUR,Arroyo de La Miel,36.1288814,-5.4705718
